2.1000000000000001e+00,-1.6637584304492312e+00,8.7094172390136626e-01,5.3068708002533505e-01,4.7053152485103128e-01
2.1272727272727274e+00,-1.6366712059765609e+00,8.5400006054199307e-01,6.1812794034603802e-01,7.2483671630251922e-01
2.1545454545454548e+00,-1.6055709085546883e+00,8.3419204279296788e-01,6.4979141668081597e-01,8.9937169152451091e-01
2.1818181818181817e+00,-1.5712971265332025e+00,8.0864687381836153e-01,7.9286222381822580e-01,1.7285063100332088e+00
2.2090909090909090e+00,-1.5318552678613349e+00,7.7111235472167916e-01,8.4848556790587126e-01,2.4430368562642291e+00
2.2363636363636363e+00,-1.4956063150292949e+00,7.3635454729003991e-01,9.0373068736317896e-01,4.5450140839781223e+00
2.2636363636363637e+00,-1.4291133966699181e+00,6.0362108370117273e-01,1.4078177185786196e+00,3.1105556679918902e+01
2.2909090909090910e+00,-1.3762110404980479e+00,4.9552687253417987e-01,1.2744180750374066e+00,2.8231429907524255e+01
2.3181818181818183e+00,-1.3155895677734328e+00,2.8651372274902304e-01,1.0490802189028798e+00,8.1185141595299768e+01
2.3454545454545452e+00,-1.2756030836523464e+00,2.1060991886718797e-01,1.0622822502155511e+00,1.2127019813113019e+02
2.3727272727272726e+00,-1.2379765700000038e+00,1.8558293559082020e-01,8.9633652750670190e-01,8.4659634927803836e+01
2.3999999999999999e+00,-1.2070758175976570e+00,1.5517753220703101e-01,8.8152651220197897e-01,6.1437590647494019e+01
